source_session_id,source_csv,activity,label,outer_fold,clip_length_frames,clip_start_row,clip_end_row_exclusive,clip_start_s,clip_end_s,event_start_s,impact_s,event_end_s,pre_event_context_s,requested_post_impact_s,physical_post_impact_s,padding_left_frames,padding_right_frames,valid_frames,annotation_confidence,quality_flags,sampling_rule
walking_20260715_132116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132116_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132127_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132139_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132139_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132151_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132209_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132209_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132218_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132218_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132228_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132228_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132237_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132237_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132247_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132247_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132314_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132314_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132323_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132323_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132332_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132332_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132341_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132341_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132351_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132351_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132444_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132444_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132456_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132456_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132509_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132509_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132541_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132541_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132611_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132611_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132825_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132825_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132836_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132836_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132917_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132917_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132929_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132929_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132941_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132941_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_132953_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132953_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133010_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133010_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133039_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133039_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133054_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133054_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133119_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133119_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133128_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133128_20hz.csv,walking,0,1,60,-3,57,-0.15,2.85,,,,,,,3,2,55,,,sha256_seed42_stride15
walking_20260715_133138_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133138_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133153_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133153_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133202_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133202_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133312_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133312_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133322_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133322_20hz.csv,walking,0,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133333_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133333_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133344_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133344_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133354_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133354_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133404_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133404_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133416_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133416_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133425_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133425_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133435_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133445_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133445_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133456_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133456_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133507_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133507_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133516_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133516_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133526_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133526_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133536_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133536_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133749_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133749_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133803_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133803_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133827_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133827_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133839_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133839_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_133852_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133852_20hz.csv,walking,0,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134027_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134027_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134127_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134140_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134140_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134154_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134154_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134206_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134206_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134221_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134221_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134250_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134250_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134305_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134305_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134324_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134337_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134337_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134422_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134422_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134435_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134447_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134447_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134501_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134511_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134511_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134522_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134522_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134542_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134542_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134552_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134552_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134602_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134602_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134612_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134612_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134622_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134622_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134631_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134631_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134641_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134641_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134650_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134650_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134700_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134700_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134722_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134722_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134732_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134741_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134741_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134750_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134750_20hz.csv,walking,0,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134800_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,walking,0,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134817_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134817_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134826_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134826_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134836_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134836_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134846_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134846_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134856_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134856_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134933_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134933_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134945_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134945_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_134957_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135009_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135009_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135022_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135022_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135036_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135036_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135049_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135049_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135102_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135102_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135116_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135129_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135141_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135141_20hz.csv,walking,0,2,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_135158_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,walking,0,3,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175015_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175015_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175053_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175053_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175122_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175122_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175352_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175352_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175426_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175426_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175445_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175445_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175458_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175458_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175514_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175514_20hz.csv,walking,0,1,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175528_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175528_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175540_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175540_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175552_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175552_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175605_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175605_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175627_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175627_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175641_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175641_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175652_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175652_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175705_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175705_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175721_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175721_20hz.csv,walking,0,3,60,-2,58,-0.1,2.9,,,,,,,2,2,56,,,sha256_seed42_stride15
walking_20260715_175733_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175733_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175747_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175747_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175758_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175758_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175810_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175810_20hz.csv,walking,0,4,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175823_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175823_20hz.csv,walking,0,2,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175836_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175836_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175924_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175924_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175935_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175935_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_175955_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175955_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180006_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180006_20hz.csv,walking,0,3,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180126_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180126_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180137_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180137_20hz.csv,walking,0,4,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180151_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180205_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180205_20hz.csv,walking,0,1,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180232_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180232_20hz.csv,walking,0,3,60,30,90,1.5,4.5,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180248_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180248_20hz.csv,walking,0,4,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180358_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180358_20hz.csv,walking,0,1,60,0,60,0.0,3.0,,,,,,,0,0,60,,,sha256_seed42_stride15
walking_20260715_180413_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180413_20hz.csv,walking,0,2,60,15,75,0.75,3.75,,,,,,,0,0,60,,,sha256_seed42_stride15
