source_session_id,canonical_label,canonical_label_id,source_activity,outer_fold,split_protocol,source_csv,session_window_count,walking_windows,standing_windows,sitting_windows,fall_windows
walking_20260715_134206_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134206_20hz.csv,5,5,0,0,0
walking_20260715_134221_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134221_20hz.csv,5,5,0,0,0
walking_20260715_134250_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134250_20hz.csv,5,5,0,0,0
walking_20260715_134305_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134305_20hz.csv,5,5,0,0,0
walking_20260715_134324_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,5,5,0,0,0
walking_20260715_134337_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134337_20hz.csv,5,5,0,0,0
walking_20260715_134422_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134422_20hz.csv,5,5,0,0,0
walking_20260715_134435_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134435_20hz.csv,5,5,0,0,0
walking_20260715_134447_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134447_20hz.csv,5,5,0,0,0
walking_20260715_134501_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,5,5,0,0,0
walking_20260715_134511_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134511_20hz.csv,3,3,0,0,0
walking_20260715_134522_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134522_20hz.csv,5,5,0,0,0
walking_20260715_134542_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134542_20hz.csv,5,5,0,0,0
walking_20260715_134552_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134552_20hz.csv,5,5,0,0,0
walking_20260715_134602_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134602_20hz.csv,5,5,0,0,0
walking_20260715_134612_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134612_20hz.csv,5,5,0,0,0
walking_20260715_134622_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134622_20hz.csv,5,5,0,0,0
walking_20260715_134631_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134631_20hz.csv,5,5,0,0,0
walking_20260715_134641_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134641_20hz.csv,5,5,0,0,0
walking_20260715_134650_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134650_20hz.csv,5,5,0,0,0
walking_20260715_134700_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134700_20hz.csv,5,5,0,0,0
walking_20260715_134722_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134722_20hz.csv,5,5,0,0,0
walking_20260715_134732_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,5,5,0,0,0
walking_20260715_134741_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134741_20hz.csv,5,5,0,0,0
walking_20260715_134750_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134750_20hz.csv,5,5,0,0,0
walking_20260715_134800_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,5,5,0,0,0
walking_20260715_134817_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134817_20hz.csv,5,5,0,0,0
walking_20260715_134826_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134826_20hz.csv,5,5,0,0,0
walking_20260715_134836_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134836_20hz.csv,5,5,0,0,0
walking_20260715_134846_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134846_20hz.csv,5,5,0,0,0
walking_20260715_134856_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134856_20hz.csv,5,5,0,0,0
walking_20260715_134933_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134933_20hz.csv,5,5,0,0,0
walking_20260715_134945_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134945_20hz.csv,5,5,0,0,0
walking_20260715_134957_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,5,5,0,0,0
walking_20260715_135009_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135009_20hz.csv,5,5,0,0,0
walking_20260715_135022_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135022_20hz.csv,5,5,0,0,0
walking_20260715_135036_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135036_20hz.csv,5,5,0,0,0
walking_20260715_135049_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135049_20hz.csv,5,5,0,0,0
walking_20260715_135102_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135102_20hz.csv,5,5,0,0,0
walking_20260715_135116_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135116_20hz.csv,5,5,0,0,0
walking_20260715_135129_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,5,5,0,0,0
walking_20260715_135141_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135141_20hz.csv,5,5,0,0,0
walking_20260715_135158_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,5,5,0,0,0
walking_20260715_175015_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175015_20hz.csv,4,4,0,0,0
walking_20260715_175053_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175053_20hz.csv,5,5,0,0,0
walking_20260715_175122_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175122_20hz.csv,5,5,0,0,0
walking_20260715_175352_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175352_20hz.csv,5,5,0,0,0
walking_20260715_175426_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175426_20hz.csv,5,5,0,0,0
walking_20260715_175445_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175445_20hz.csv,5,5,0,0,0
walking_20260715_175458_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175458_20hz.csv,5,5,0,0,0
walking_20260715_175514_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175514_20hz.csv,5,5,0,0,0
walking_20260715_175528_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175528_20hz.csv,5,5,0,0,0
walking_20260715_175540_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175540_20hz.csv,5,5,0,0,0
walking_20260715_175552_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175552_20hz.csv,5,5,0,0,0
walking_20260715_175605_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175605_20hz.csv,5,5,0,0,0
walking_20260715_175627_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175627_20hz.csv,5,5,0,0,0
walking_20260715_175641_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175641_20hz.csv,4,4,0,0,0
walking_20260715_175652_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175652_20hz.csv,4,4,0,0,0
walking_20260715_175705_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175705_20hz.csv,5,5,0,0,0
walking_20260715_175721_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175721_20hz.csv,2,2,0,0,0
walking_20260715_175733_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175733_20hz.csv,5,5,0,0,0
walking_20260715_175747_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175747_20hz.csv,5,5,0,0,0
walking_20260715_175758_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175758_20hz.csv,5,5,0,0,0
walking_20260715_175810_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175810_20hz.csv,5,5,0,0,0
walking_20260715_175823_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175823_20hz.csv,5,5,0,0,0
walking_20260715_175836_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175836_20hz.csv,5,5,0,0,0
walking_20260715_175924_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175924_20hz.csv,4,4,0,0,0
walking_20260715_175935_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175935_20hz.csv,5,5,0,0,0
walking_20260715_175955_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175955_20hz.csv,5,5,0,0,0
walking_20260715_180006_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180006_20hz.csv,5,5,0,0,0
walking_20260715_180126_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180126_20hz.csv,5,5,0,0,0
walking_20260715_180137_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180137_20hz.csv,5,5,0,0,0
walking_20260715_180151_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180151_20hz.csv,5,5,0,0,0
walking_20260715_180205_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180205_20hz.csv,4,4,0,0,0
walking_20260715_180232_20hz,walking,0,walking,3,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180232_20hz.csv,5,5,0,0,0
walking_20260715_180248_20hz,walking,0,walking,4,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180248_20hz.csv,5,5,0,0,0
walking_20260715_180358_20hz,walking,0,walking,1,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180358_20hz.csv,5,5,0,0,0
walking_20260715_180413_20hz,walking,0,walking,2,sgkf_grouped_20260731_seed42_k4,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_180413_20hz.csv,5,5,0,0,0
